time,temperature_2m_max,temperature_2m_min,precipitation_sum,city
2026-06-13,43.6,32.0,0.0,Riyadh
2026-06-14,44.1,31.9,0.0,Riyadh
2026-06-15,44.9,31.7,0.0,Riyadh
2026-06-16,41.9,31.3,0.0,Riyadh
2026-06-17,41.4,30.0,0.0,Riyadh
2026-06-18,42.4,30.7,0.0,Riyadh
2026-06-19,42.7,31.9,0.0,Riyadh
2026-06-20,43.2,30.3,0.0,Riyadh
2026-06-21,43.7,32.0,0.0,Riyadh
2026-06-22,44.4,31.3,0.0,Riyadh
2026-06-23,45.4,33.4,0.0,Riyadh
2026-06-24,45.1,32.6,0.0,Riyadh
2026-06-25,43.7,32.1,0.0,Riyadh
2026-06-26,43.6,31.6,0.0,Riyadh
2026-06-27,44.1,32.2,0.0,Riyadh
2026-06-28,42.7,32.3,0.0,Riyadh
2026-06-29,42.2,31.2,0.0,Riyadh
2026-06-30,41.9,31.4,0.0,Riyadh
2026-07-01,42.5,30.9,0.0,Riyadh
2026-07-02,43.1,31.1,0.0,Riyadh
2026-07-03,43.3,31.6,0.0,Riyadh
2026-07-04,44.6,31.9,0.0,Riyadh
2026-07-05,43.1,31.6,0.0,Riyadh
2026-07-06,42.8,31.0,0.0,Riyadh
2026-07-07,42.7,31.7,0.0,Riyadh
2026-07-08,42.5,31.2,0.0,Riyadh
2026-07-09,42.2,31.5,0.0,Riyadh
2026-07-10,41.8,31.0,0.0,Riyadh
2026-07-11,41.2,30.6,0.0,Riyadh
2026-07-12,41.2,29.8,0.0,Riyadh
2026-07-13,42.9,30.6,0.0,Riyadh
2026-07-14,44.9,32.2,0.0,Riyadh
2026-07-15,45.2,34.0,0.0,Riyadh
2026-07-16,45.0,33.7,0.0,Riyadh
2026-07-17,45.0,32.9,0.0,Riyadh
2026-07-18,45.1,33.6,0.0,Riyadh
2026-07-19,45.2,32.4,0.0,Riyadh
2026-07-20,45.3,33.3,0.0,Riyadh
2026-07-21,44.2,33.3,0.0,Riyadh
2026-07-22,45.3,33.7,0.0,Riyadh
2026-07-23,44.8,33.9,0.0,Riyadh
2026-07-24,43.1,32.7,0.0,Riyadh
2026-07-25,42.9,32.0,0.0,Riyadh
2026-07-26,42.6,31.9,0.0,Riyadh
2026-07-27,40.3,31.0,0.0,Riyadh
2026-07-28,40.7,31.3,0.0,Riyadh
2026-07-29,41.9,31.3,0.0,Riyadh
2026-07-30,43.2,31.1,0.0,Riyadh
2026-07-31,44.3,31.5,0.0,Riyadh
2026-08-01,45.3,32.1,0.0,Riyadh
2026-08-02,45.7,32.5,0.0,Riyadh
2026-08-03,45.4,33.3,0.0,Riyadh
2026-08-04,45.3,34.5,0.0,Riyadh
2026-08-05,45.5,33.2,0.0,Riyadh
2026-08-06,45.4,34.8,0.0,Riyadh
2026-08-07,45.2,32.7,0.0,Riyadh
2026-08-08,45.7,35.1,0.0,Riyadh
2026-08-09,45.0,36.0,0.0,Riyadh
2026-08-10,44.6,35.5,0.0,Riyadh
2026-08-11,43.9,35.8,0.0,Riyadh
2026-08-12,44.5,33.8,0.0,Riyadh
2026-08-13,45.5,34.1,0.0,Riyadh
2026-08-14,45.9,34.3,0.0,Riyadh
2026-08-15,45.7,33.7,0.0,Riyadh
2026-08-16,45.6,34.6,0.0,Riyadh
2026-08-17,46.2,34.5,0.0,Riyadh
2026-08-18,45.8,33.6,0.0,Riyadh
2026-08-19,45.0,34.5,0.0,Riyadh
2026-08-20,42.5,33.3,0.0,Riyadh
2026-08-21,42.1,31.2,0.0,Riyadh
2026-08-22,42.0,30.7,0.0,Riyadh
2026-08-23,42.8,30.5,0.0,Riyadh
2026-08-24,43.3,33.0,0.0,Riyadh
2026-08-25,44.4,33.3,0.0,Riyadh
2026-08-26,44.4,32.2,0.0,Riyadh
2026-08-27,44.2,32.6,0.0,Riyadh
2026-08-28,45.0,33.0,0.0,Riyadh
2026-08-29,44.8,33.5,0.0,Riyadh
2026-08-30,45.5,33.9,0.0,Riyadh
2026-08-31,44.6,33.6,0.0,Riyadh
2016-01-01,29.6,17.1,0.0,Dubai
2016-01-02,27.4,16.9,0.0,Dubai
2016-01-03,23.6,17.0,6.3,Dubai
2016-01-04,21.6,15.5,0.0,Dubai
2016-01-05,22.3,12.2,0.0,Dubai
2016-01-06,24.2,15.1,0.0,Dubai
2016-01-07,23.6,16.8,0.0,Dubai
2016-01-08,24.1,11.7,0.0,Dubai
2016-01-09,25.7,12.0,0.0,Dubai
2016-01-10,26.8,12.3,0.0,Dubai
2016-01-11,23.5,16.8,0.0,Dubai
2016-01-12,23.8,10.2,0.0,Dubai
2016-01-13,22.7,15.9,1.3,Dubai
2016-01-14,23.0,15.8,0.0,Dubai
2016-01-15,22.9,12.6,0.0,Dubai
2016-01-16,22.5,13.4,0.0,Dubai
2016-01-17,24.3,15.8,0.0,Dubai
2016-01-18,27.3,12.2,0.0,Dubai
2016-01-19,28.0,11.2,0.0,Dubai
2016-01-20,25.9,10.3,0.0,Dubai
2016-01-21,24.9,11.5,0.0,Dubai
2016-01-22,24.4,14.7,0.0,Dubai
2016-01-23,23.3,13.0,0.0,Dubai
2016-01-24,26.4,12.8,0.0,Dubai
2016-01-25,27.5,13.0,0.0,Dubai
2016-01-26,25.4,15.5,0.0,Dubai
2016-01-27,26.3,15.8,0.0,Dubai
2016-01-28,23.9,16.3,0.0,Dubai
2016-01-29,19.8,16.5,0.0,Dubai
2016-01-30,19.9,16.6,0.0,Dubai
2016-01-31,21.6,16.1,0.0,Dubai
2016-02-01,22.6,10.0,0.0,Dubai
2016-02-02,22.4,11.5,0.0,Dubai
2016-02-03,21.9,11.1,0.0,Dubai
2016-02-04,24.5,16.2,0.0,Dubai
2016-02-05,25.5,11.0,0.0,Dubai
2016-02-06,25.6,12.0,0.0,Dubai
2016-02-07,24.6,9.9,0.0,Dubai
2016-02-08,26.8,9.6,0.0,Dubai
2016-02-09,24.2,11.9,0.0,Dubai
2016-02-10,23.5,14.1,0.0,Dubai
2016-02-11,24.2,12.6,0.0,Dubai
2016-02-12,22.3,16.8,0.0,Dubai
2016-02-13,23.6,13.6,0.0,Dubai
2016-02-14,24.2,13.3,0.0,Dubai
2016-02-15,24.4,13.6,0.0,Dubai
2016-02-16,24.2,12.7,0.0,Dubai
2016-02-17,24.3,13.4,1.1,Dubai
2016-02-18,24.4,13.3,0.1,Dubai
2016-02-19,25.5,14.2,0.0,Dubai
2016-02-20,25.4,11.6,0.0,Dubai
2016-02-21,26.4,11.3,0.0,Dubai
2016-02-22,30.3,11.3,0.0,Dubai
2016-02-23,30.7,15.9,0.0,Dubai
2016-02-24,31.2,20.1,0.0,Dubai
2016-02-25,28.8,19.7,0.0,Dubai
2016-02-26,26.3,16.8,0.4,Dubai
2016-02-27,29.7,16.2,0.0,Dubai
2016-02-28,30.7,19.1,0.0,Dubai
2016-02-29,29.7,21.6,0.0,Dubai
2016-03-01,25.4,19.3,0.0,Dubai
2016-03-02,25.0,15.4,0.0,Dubai
2016-03-03,28.7,15.2,0.0,Dubai
2016-03-04,29.6,18.1,0.0,Dubai
2016-03-05,29.5,18.1,0.0,Dubai
2016-03-06,29.7,19.7,0.0,Dubai
2016-03-07,29.5,20.1,0.0,Dubai
2016-03-08,27.3,17.3,3.3,Dubai
2016-03-09,23.5,20.0,33.6,Dubai
2016-03-10,25.2,18.8,0.5,Dubai
2016-03-11,25.0,18.0,0.0,Dubai
2016-03-12,27.2,15.0,0.0,Dubai
2016-03-13,28.0,16.9,0.0,Dubai
2016-03-14,28.0,17.9,0.0,Dubai
2016-03-15,30.2,17.8,0.2,Dubai
2016-03-16,27.4,22.1,0.3,Dubai
2016-03-17,27.4,20.5,0.1,Dubai
2016-03-18,28.0,20.8,0.0,Dubai
2016-03-19,27.4,19.4,0.0,Dubai
2016-03-20,27.8,18.7,0.0,Dubai
2016-03-21,31.9,14.1,0.0,Dubai
2016-03-22,27.6,21.9,2.1,Dubai
2016-03-23,27.8,20.4,0.9,Dubai
2016-03-24,26.2,18.6,0.0,Dubai
2016-03-25,28.1,12.1,0.0,Dubai
2016-03-26,31.6,16.5,0.0,Dubai
2016-03-27,33.6,15.6,0.0,Dubai
2016-03-28,34.7,21.6,0.0,Dubai
2016-03-29,37.2,24.5,0.0,Dubai
2016-03-30,35.3,24.7,0.0,Dubai
2016-03-31,31.6,22.0,0.1,Dubai
2016-04-01,23.5,20.1,5.3,Dubai
2016-04-02,24.4,19.3,0.0,Dubai
2016-04-03,25.6,17.1,0.0,Dubai
2016-04-04,25.7,15.4,0.0,Dubai
2016-04-05,28.3,18.1,0.0,Dubai
2016-04-06,30.5,15.9,0.0,Dubai
2016-04-07,33.5,17.7,0.0,Dubai
2016-04-08,33.4,21.8,0.1,Dubai
2016-04-09,33.0,19.2,0.0,Dubai
2016-04-10,32.6,18.4,0.0,Dubai
2016-04-11,33.5,16.0,0.0,Dubai
2016-04-12,36.0,17.0,0.0,Dubai
2016-04-13,34.2,25.9,0.0,Dubai
2016-04-14,32.0,25.2,0.0,Dubai
2016-04-15,30.9,24.5,0.3,Dubai
2016-04-16,30.5,22.9,0.0,Dubai
2016-04-17,28.4,21.0,0.0,Dubai
2016-04-18,30.6,20.8,0.0,Dubai
2016-04-19,32.0,22.0,0.0,Dubai
2016-04-20,31.2,19.8,0.0,Dubai
2016-04-21,31.9,20.9,0.0,Dubai
2016-04-22,31.7,19.7,0.0,Dubai
2016-04-23,32.7,18.5,0.0,Dubai
2016-04-24,33.4,19.3,0.0,Dubai
2016-04-25,33.8,20.8,0.0,Dubai
2016-04-26,35.4,18.1,0.0,Dubai
2016-04-27,38.2,18.9,0.0,Dubai
2016-04-28,38.7,21.2,0.0,Dubai
2016-04-29,39.6,26.1,0.0,Dubai
2016-04-30,38.4,25.4,0.0,Dubai
2016-05-01,32.5,24.1,0.0,Dubai
2016-05-02,32.8,22.7,0.0,Dubai
2016-05-03,34.6,22.1,0.0,Dubai
2016-05-04,37.0,20.9,0.0,Dubai
2016-05-05,37.6,24.8,0.0,Dubai
2016-05-06,42.4,24.4,0.0,Dubai
2016-05-07,41.1,24.8,0.0,Dubai
2016-05-08,40.1,23.8,0.0,Dubai
2016-05-09,38.7,24.6,0.0,Dubai
2016-05-10,37.4,25.4,0.0,Dubai
2016-05-11,38.0,25.8,0.0,Dubai
2016-05-12,39.8,24.2,0.0,Dubai
2016-05-13,40.4,24.8,0.0,Dubai
2016-05-14,37.8,24.5,0.0,Dubai
2016-05-15,37.4,24.6,0.0,Dubai
2016-05-16,38.8,22.2,0.0,Dubai
2016-05-17,40.9,24.0,0.0,Dubai
2016-05-18,42.0,24.7,0.0,Dubai
2016-05-19,41.5,25.3,0.0,Dubai
2016-05-20,40.0,25.9,0.0,Dubai
2016-05-21,39.1,25.3,0.0,Dubai
2016-05-22,35.8,27.0,0.0,Dubai
2016-05-23,37.5,24.9,0.0,Dubai
2016-05-24,39.3,23.5,0.0,Dubai
2016-05-25,39.8,24.2,0.0,Dubai
2016-05-26,35.4,26.9,0.0,Dubai
2016-05-27,35.5,24.3,0.0,Dubai
2016-05-28,38.3,22.7,0.0,Dubai
2016-05-29,39.7,22.3,0.0,Dubai
2016-05-30,41.1,26.0,0.0,Dubai
2016-05-31,41.2,29.0,0.0,Dubai
2016-06-01,35.7,29.1,0.0,Dubai
2016-06-02,35.6,28.3,0.0,Dubai
2016-06-03,37.2,25.5,0.0,Dubai
2016-06-04,38.7,22.0,0.0,Dubai
2016-06-05,39.6,24.5,0.0,Dubai
2016-06-06,41.0,26.3,0.0,Dubai
2016-06-07,40.7,25.1,0.0,Dubai
2016-06-08,39.4,23.7,0.0,Dubai
2016-06-09,37.8,28.3,0.0,Dubai
2016-06-10,40.7,25.1,0.0,Dubai
2016-06-11,42.1,25.4,0.0,Dubai
2016-06-12,40.6,27.2,0.0,Dubai
2016-06-13,37.7,29.1,0.0,Dubai
2016-06-14,35.9,28.4,0.0,Dubai
2016-06-15,38.8,24.4,0.0,Dubai
2016-06-16,42.4,25.6,0.0,Dubai
2016-06-17,41.7,26.7,0.0,Dubai
2016-06-18,40.6,27.5,0.0,Dubai
2016-06-19,40.0,25.4,0.0,Dubai
2016-06-20,39.9,24.5,0.0,Dubai
2016-06-21,40.5,24.7,0.0,Dubai
2016-06-22,45.2,25.7,0.0,Dubai
2016-06-23,44.1,28.0,0.0,Dubai
2016-06-24,43.6,27.1,0.0,Dubai
2016-06-25,43.7,28.1,0.0,Dubai
2016-06-26,43.6,28.6,0.0,Dubai
2016-06-27,41.8,27.6,0.0,Dubai
2016-06-28,44.3,25.9,0.0,Dubai
2016-06-29,43.1,29.5,0.0,Dubai
2016-06-30,43.5,31.3,0.0,Dubai
2016-07-01,41.2,29.5,0.0,Dubai
2016-07-02,40.3,27.6,0.0,Dubai
2016-07-03,42.8,29.0,0.0,Dubai
2016-07-04,43.9,31.0,0.0,Dubai
2016-07-05,42.9,31.5,0.0,Dubai
2016-07-06,40.5,30.0,0.0,Dubai
2016-07-07,40.9,28.3,0.0,Dubai
2016-07-08,41.8,26.8,0.0,Dubai
2016-07-09,41.8,28.4,0.0,Dubai
2016-07-10,41.9,30.6,0.0,Dubai
2016-07-11,43.1,28.9,0.0,Dubai
2016-07-12,41.5,28.7,0.0,Dubai
2016-07-13,41.4,28.7,0.0,Dubai
2016-07-14,43.4,29.7,0.0,Dubai
2016-07-15,45.6,31.2,0.0,Dubai
2016-07-16,44.0,31.5,0.0,Dubai
2016-07-17,44.8,31.1,0.0,Dubai
2016-07-18,43.4,31.5,0.0,Dubai
2016-07-19,42.9,32.8,0.0,Dubai
2016-07-20,42.5,32.8,0.0,Dubai
2016-07-21,42.4,31.6,0.0,Dubai
2016-07-22,43.9,29.7,0.0,Dubai
2016-07-23,43.6,29.0,0.0,Dubai
2016-07-24,44.3,31.3,0.0,Dubai
2016-07-25,42.8,30.3,0.0,Dubai
2016-07-26,42.1,30.6,0.0,Dubai
2016-07-27,41.4,30.3,0.0,Dubai
2016-07-28,40.0,29.4,0.0,Dubai
2016-07-29,40.2,29.6,0.0,Dubai
2016-07-30,41.4,30.4,0.0,Dubai
2016-07-31,42.5,29.7,0.0,Dubai
2016-08-01,42.1,30.3,0.0,Dubai
2016-08-02,40.9,28.9,0.0,Dubai
2016-08-03,46.6,28.6,0.0,Dubai
2016-08-04,45.6,33.0,0.4,Dubai
2016-08-05,44.6,31.4,1.1,Dubai
2016-08-06,43.7,30.5,0.3,Dubai
2016-08-07,44.2,29.0,0.0,Dubai
2016-08-08,44.7,28.9,0.0,Dubai
2016-08-09,44.3,29.6,0.0,Dubai
2016-08-10,42.4,29.5,0.0,Dubai
2016-08-11,44.0,29.0,0.0,Dubai
2016-08-12,43.9,30.8,0.0,Dubai
2016-08-13,44.5,31.4,0.0,Dubai
2016-08-14,42.5,27.2,0.0,Dubai
2016-08-15,42.8,26.8,0.0,Dubai
2016-08-16,40.0,28.1,0.0,Dubai
2016-08-17,44.5,29.9,0.0,Dubai
2016-08-18,44.8,29.2,0.0,Dubai
2016-08-19,43.9,28.2,0.0,Dubai
2016-08-20,40.5,26.7,0.0,Dubai
2016-08-21,41.8,26.7,0.0,Dubai
2016-08-22,42.9,25.9,0.0,Dubai
2016-08-23,43.1,26.7,0.0,Dubai
2016-08-24,42.8,27.0,0.0,Dubai
2016-08-25,43.3,26.5,0.0,Dubai
2016-08-26,43.7,26.1,0.0,Dubai
2016-08-27,42.7,25.9,0.0,Dubai
2016-08-28,43.3,26.0,0.0,Dubai
2016-08-29,43.7,26.5,0.0,Dubai
2016-08-30,42.5,26.0,0.0,Dubai
2016-08-31,43.6,26.4,0.0,Dubai
2016-09-01,40.5,27.3,0.0,Dubai
2016-09-02,42.1,27.5,0.0,Dubai
2016-09-03,43.7,28.6,0.0,Dubai
2016-09-04,43.9,28.7,0.0,Dubai
2016-09-05,42.5,29.0,0.0,Dubai
2016-09-06,41.2,28.0,0.0,Dubai
2016-09-07,42.9,29.1,0.0,Dubai
2016-09-08,40.3,28.8,0.0,Dubai
2016-09-09,39.7,29.0,0.0,Dubai
2016-09-10,39.2,27.6,0.0,Dubai
2016-09-11,39.0,27.3,0.0,Dubai
2016-09-12,40.6,27.0,0.0,Dubai
2016-09-13,40.4,27.9,0.0,Dubai
2016-09-14,40.3,28.2,0.0,Dubai
2016-09-15,39.0,28.7,0.0,Dubai
2016-09-16,38.1,27.1,0.0,Dubai
2016-09-17,38.5,26.6,0.0,Dubai
2016-09-18,39.4,27.3,0.0,Dubai
2016-09-19,40.8,25.5,0.0,Dubai
2016-09-20,38.7,27.2,0.0,Dubai
2016-09-21,37.2,26.4,0.0,Dubai
2016-09-22,38.8,26.2,0.0,Dubai
2016-09-23,39.0,25.6,0.0,Dubai
2016-09-24,37.5,26.0,0.0,Dubai
2016-09-25,38.5,27.5,0.0,Dubai
2016-09-26,39.0,26.6,0.0,Dubai
2016-09-27,39.2,27.2,0.0,Dubai
2016-09-28,38.2,25.9,0.0,Dubai
2016-09-29,38.8,27.6,0.0,Dubai
2016-09-30,36.5,28.7,0.0,Dubai
2016-10-01,36.4,25.9,0.0,Dubai
2016-10-02,38.3,27.0,0.0,Dubai
2016-10-03,35.4,24.5,0.8,Dubai
2016-10-04,35.0,26.4,0.2,Dubai
2016-10-05,34.7,26.6,0.0,Dubai
2016-10-06,35.0,26.8,0.0,Dubai
2016-10-07,35.3,25.5,0.0,Dubai
2016-10-08,36.9,26.5,1.3,Dubai
2016-10-09,36.9,25.8,0.0,Dubai
2016-10-10,38.3,26.9,0.0,Dubai
2016-10-11,36.5,24.2,0.0,Dubai
2016-10-12,35.2,23.3,0.0,Dubai
2016-10-13,35.2,23.8,0.0,Dubai
2016-10-14,36.4,22.9,0.0,Dubai
2016-10-15,35.3,23.4,0.0,Dubai
2016-10-16,34.1,22.6,0.0,Dubai
2016-10-17,35.9,24.1,0.0,Dubai
2016-10-18,36.4,24.3,0.0,Dubai
2016-10-19,36.0,23.4,0.0,Dubai
2016-10-20,34.9,23.9,0.0,Dubai
2016-10-21,33.7,22.1,0.0,Dubai
2016-10-22,34.1,21.7,0.0,Dubai
2016-10-23,34.3,24.4,0.0,Dubai
2016-10-24,34.1,22.3,0.0,Dubai
2016-10-25,35.5,21.8,0.0,Dubai
2016-10-26,37.3,22.4,0.0,Dubai
2016-10-27,36.1,21.1,0.0,Dubai
2016-10-28,35.3,21.0,0.0,Dubai
2016-10-29,34.6,22.5,0.0,Dubai
2016-10-30,32.8,21.2,0.0,Dubai
2016-10-31,34.5,21.5,0.0,Dubai
2016-11-01,34.3,24.1,0.0,Dubai
2016-11-02,34.4,23.1,0.0,Dubai
2016-11-03,34.4,22.0,0.0,Dubai
2016-11-04,32.5,21.6,0.0,Dubai
2016-11-05,31.5,21.9,0.0,Dubai
2016-11-06,33.6,20.7,0.0,Dubai
2016-11-07,33.1,21.2,0.0,Dubai
2016-11-08,31.8,22.7,0.0,Dubai
2016-11-09,30.8,20.7,0.0,Dubai
2016-11-10,31.3,18.5,0.0,Dubai
2016-11-11,33.0,19.5,0.0,Dubai
2016-11-12,33.8,17.9,0.0,Dubai
2016-11-13,33.0,16.8,0.0,Dubai
2016-11-14,32.2,16.2,0.0,Dubai
2016-11-15,29.8,18.4,0.0,Dubai
2016-11-16,29.6,20.3,0.0,Dubai
2016-11-17,31.9,18.9,0.0,Dubai
2016-11-18,30.2,17.6,0.0,Dubai
2016-11-19,29.1,18.0,0.0,Dubai
2016-11-20,30.1,23.3,0.0,Dubai
2016-11-21,30.2,21.3,0.0,Dubai
2016-11-22,30.7,21.4,0.0,Dubai
2016-11-23,29.8,20.0,0.0,Dubai
2016-11-24,31.0,21.1,0.0,Dubai
2016-11-25,28.9,22.2,0.0,Dubai
2016-11-26,29.5,19.5,0.0,Dubai
2016-11-27,30.0,18.3,0.0,Dubai
2016-11-28,28.9,17.2,0.0,Dubai
2016-11-29,28.7,21.0,0.0,Dubai
2016-11-30,29.1,19.8,0.0,Dubai
2016-12-01,29.9,20.4,0.0,Dubai
2016-12-02,32.0,18.0,0.0,Dubai
2016-12-03,31.4,18.0,0.0,Dubai
2016-12-04,31.6,21.3,0.0,Dubai
2016-12-05,32.7,19.6,0.0,Dubai
2016-12-06,30.4,16.8,0.0,Dubai
2016-12-07,27.7,20.6,0.0,Dubai
2016-12-08,27.9,21.9,0.0,Dubai
2016-12-09,27.2,20.6,0.0,Dubai
2016-12-10,24.6,20.5,0.0,Dubai
2016-12-11,23.8,19.8,0.0,Dubai
2016-12-12,24.5,19.8,0.0,Dubai
2016-12-13,25.3,16.6,0.0,Dubai
2016-12-14,25.1,13.2,0.0,Dubai
2016-12-15,27.4,14.4,0.0,Dubai
2016-12-16,26.5,14.5,0.0,Dubai
2016-12-17,25.1,16.9,0.0,Dubai
2016-12-18,26.4,17.7,0.0,Dubai
2016-12-19,25.9,16.9,0.0,Dubai
2016-12-20,26.5,13.7,0.0,Dubai
2016-12-21,26.8,13.3,0.0,Dubai
2016-12-22,27.2,16.0,0.0,Dubai
2016-12-23,28.7,16.4,0.0,Dubai
2016-12-24,29.7,16.9,0.0,Dubai
2016-12-25,30.2,18.0,0.0,Dubai
2016-12-26,29.0,15.6,0.0,Dubai
2016-12-27,28.7,14.6,0.0,Dubai
2016-12-28,27.2,15.9,0.0,Dubai
2016-12-29,27.5,17.7,0.0,Dubai
2016-12-30,28.5,18.2,0.0,Dubai
2016-12-31,27.7,18.2,0.0,Dubai
2017-01-01,25.7,15.8,0.0,Dubai
2017-01-02,24.7,15.4,0.0,Dubai
2017-01-03,24.8,18.4,0.0,Dubai
2017-01-04,24.7,18.0,0.0,Dubai
2017-01-05,24.6,19.5,0.0,Dubai
2017-01-06,23.9,19.0,0.0,Dubai
2017-01-07,25.4,12.5,0.0,Dubai
2017-01-08,23.6,14.4,0.0,Dubai
2017-01-09,24.5,14.5,0.0,Dubai
2017-01-10,25.4,14.1,0.0,Dubai
2017-01-11,24.9,15.9,0.0,Dubai
2017-01-12,25.4,16.7,0.0,Dubai
2017-01-13,24.2,20.5,0.0,Dubai
2017-01-14,21.7,19.3,0.0,Dubai
2017-01-15,22.2,18.4,0.0,Dubai
2017-01-16,22.4,13.8,0.0,Dubai
2017-01-17,23.8,14.5,0.0,Dubai
2017-01-18,22.8,16.1,0.0,Dubai
2017-01-19,23.5,14.3,0.0,Dubai
2017-01-20,26.2,17.7,0.2,Dubai
2017-01-21,28.0,17.7,0.0,Dubai
2017-01-22,28.0,17.9,0.5,Dubai
2017-01-23,25.2,20.7,0.5,Dubai
2017-01-24,21.7,19.0,0.0,Dubai
2017-01-25,21.9,15.9,0.2,Dubai
2017-01-26,23.5,12.7,0.0,Dubai
2017-01-27,25.7,14.1,0.0,Dubai
2017-01-28,26.6,14.2,0.0,Dubai
2017-01-29,26.9,17.4,0.0,Dubai
2017-01-30,24.2,15.8,0.0,Dubai
2017-01-31,22.1,15.9,0.0,Dubai
2017-02-01,24.6,12.3,0.0,Dubai
2017-02-02,23.6,15.7,3.6,Dubai
2017-02-03,18.3,13.3,0.0,Dubai
2017-02-04,19.5,13.8,0.0,Dubai
2017-02-05,19.4,13.9,0.0,Dubai
2017-02-06,19.9,11.0,0.0,Dubai
2017-02-07,21.2,17.3,0.0,Dubai
2017-02-08,23.2,11.4,0.0,Dubai
2017-02-09,26.3,12.8,0.0,Dubai
2017-02-10,26.0,14.9,0.0,Dubai
2017-02-11,27.1,13.8,0.0,Dubai
2017-02-12,25.5,18.5,3.2,Dubai
2017-02-13,26.3,20.0,0.8,Dubai
2017-02-14,26.2,21.7,0.0,Dubai
2017-02-15,28.4,20.3,0.2,Dubai
2017-02-16,24.6,20.3,9.0,Dubai
2017-02-17,28.1,20.1,3.4,Dubai
2017-02-18,22.8,16.6,4.0,Dubai
2017-02-19,18.9,15.5,0.0,Dubai
2017-02-20,20.9,15.0,0.4,Dubai
2017-02-21,19.8,16.2,1.2,Dubai
2017-02-22,21.3,15.0,0.1,Dubai
2017-02-23,23.3,14.0,0.0,Dubai
2017-02-24,26.1,18.8,0.3,Dubai
2017-02-25,23.0,19.5,2.4,Dubai
2017-02-26,21.3,16.3,8.8,Dubai
2017-02-27,21.3,14.0,0.0,Dubai
2017-02-28,22.5,14.0,0.0,Dubai
2017-03-01,23.2,14.8,0.0,Dubai
2017-03-02,30.2,14.7,0.3,Dubai
2017-03-03,27.0,16.5,0.0,Dubai
2017-03-04,27.0,17.9,0.3,Dubai
2017-03-05,27.1,18.8,0.3,Dubai
2017-03-06,27.7,20.0,0.1,Dubai
2017-03-07,23.3,18.8,0.0,Dubai
2017-03-08,24.7,14.9,0.0,Dubai
2017-03-09,26.2,17.7,0.0,Dubai
2017-03-10,29.3,16.6,0.0,Dubai
2017-03-11,32.0,17.1,0.0,Dubai
2017-03-12,31.9,19.8,0.0,Dubai
2017-03-13,30.4,18.1,0.0,Dubai
2017-03-14,31.2,23.1,0.0,Dubai
2017-03-15,28.6,19.1,0.0,Dubai
2017-03-16,31.9,21.8,0.3,Dubai
2017-03-17,29.2,22.6,0.2,Dubai
2017-03-18,27.7,20.9,0.1,Dubai
2017-03-19,33.8,19.3,0.0,Dubai
2017-03-20,36.2,22.7,0.1,Dubai
2017-03-21,24.2,18.8,11.7,Dubai
2017-03-22,24.2,17.2,0.0,Dubai
2017-03-23,27.1,14.2,0.0,Dubai
2017-03-24,26.4,20.1,6.3,Dubai
2017-03-25,27.8,20.4,2.5,Dubai
2017-03-26,27.6,20.1,2.2,Dubai
2017-03-27,26.6,21.0,2.0,Dubai
2017-03-28,25.9,20.2,0.0,Dubai
2017-03-29,27.3,18.7,0.0,Dubai
2017-03-30,28.5,18.2,0.0,Dubai
2017-03-31,30.5,19.0,0.0,Dubai
2017-04-01,32.5,19.3,0.0,Dubai
2017-04-02,33.7,21.3,0.0,Dubai
2017-04-03,34.1,22.2,0.0,Dubai
2017-04-04,27.9,22.7,0.0,Dubai
2017-04-05,26.8,21.6,0.0,Dubai
2017-04-06,29.8,17.2,0.0,Dubai
2017-04-07,30.8,19.5,0.0,Dubai
2017-04-08,33.5,20.3,0.0,Dubai
2017-04-09,34.5,21.1,0.0,Dubai
2017-04-10,37.6,21.2,0.0,Dubai
2017-04-11,37.5,20.4,0.0,Dubai
2017-04-12,39.0,23.0,0.0,Dubai
2017-04-13,37.2,20.8,0.0,Dubai
2017-04-14,36.8,22.3,0.0,Dubai
2017-04-15,35.2,21.9,0.0,Dubai
2017-04-16,34.3,20.0,0.0,Dubai
2017-04-17,32.9,21.3,0.0,Dubai
2017-04-18,33.7,21.5,0.0,Dubai
2017-04-19,34.0,22.3,0.0,Dubai
2017-04-20,31.9,24.6,0.0,Dubai
2017-04-21,30.1,22.4,0.0,Dubai
2017-04-22,32.0,22.0,0.0,Dubai
2017-04-23,34.2,20.9,0.0,Dubai
2017-04-24,36.1,21.1,0.0,Dubai
2017-04-25,36.5,20.9,0.0,Dubai
2017-04-26,33.5,21.3,0.0,Dubai
2017-04-27,33.6,23.9,0.0,Dubai
2017-04-28,39.4,21.3,0.0,Dubai
2017-04-29,40.3,22.4,0.0,Dubai
2017-04-30,38.9,24.6,0.0,Dubai
2017-05-01,37.3,26.2,0.0,Dubai
2017-05-02,36.0,23.6,0.0,Dubai
2017-05-03,37.6,24.6,0.0,Dubai
2017-05-04,39.0,25.1,0.0,Dubai
2017-05-05,39.4,26.4,0.0,Dubai
2017-05-06,40.2,26.6,0.0,Dubai
2017-05-07,39.1,26.4,0.0,Dubai
2017-05-08,39.7,26.4,0.0,Dubai
2017-05-09,37.8,26.7,0.0,Dubai
2017-05-10,35.2,25.1,0.0,Dubai
2017-05-11,36.2,24.7,0.0,Dubai
2017-05-12,38.1,24.0,0.0,Dubai
